"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","WAB_20min_10mon","WAB_30min_10mon","carotenoidtotal","betacarotenoid_nirs","branch_number","CBB_3mon","DM_gravity","DM_nirs","height_1st_branch","yield_ha","root_weight_plot","frogskin1_5","HCN_linamarase_10mon","vigor1_5","lodging1_3","lodging1_3_6mon","root_number_commercial","root_weight_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_number","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8","lodging1_3_4mon","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha"
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep3_SM4963-25_46",3,46,8,3,"test"," (Operator: lizbethpino, Time: )","SM4963-25","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,17.5,10.8,5,1,32.9610584518167,34.1,120,15.5677655677656,8.5,1,NA,5,3,3,10,6,12,20,4,450,30,5,3,1,3,3,30,4900,469,0,20,1,3,1,6,NA,6,100,15.5677655677656,5.13130030843301
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep3_SM5008-33_54",3,54,9,6,"test"," (Operator: lizbethpino, Time: )","SM5008-33","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,9.6,4.3,1,1,31.3317483623221,39.5,220,17.7655677655678,9.7,1,NA,5,2,1,12,6.8,12,20,2,420,40,6,3,1,2,3,32,4850,423,0,20,3,3,1,5,NA,6,100,17.7655677655678,5.56626298744551
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia",NA,"202327BCPRC_cere_rep3_SM5564-6_51",3,51,9,3,"test"," (Operator: lizbethpino, Time: )","SM5564-6","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,16.9,12.8,0,1,28.7341726618705,32.1,420,1.22710622710623,0.67,1,NA,3,3,3,1,0.5,12,20,4,420,40,1,3,1,3,2,3,600,44,0,3,2,1,1,8,NA,6,15,1.22710622710623,0.352598822041269
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia","Caiseli,Caiselli,CAISELLI","202327BCPRC_cere_rep3_SMB2446-2_47",3,47,8,2,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,0,1,35.2158198614319,NA,340,11.6300366300366,6.35,1,NA,4,3,3,12,5,12,20,3,340,50,6,3,1,3,3,34,4850,520,1,20,1,3,1,1,NA,6,100,11.6300366300366,4.09561274945223
2023,"202327BCPRC_cere","202327BCPRC_cere",5.2,3.5,"2023-May-31","2024-February-22","Cerete. Cordoba, Colombia","Tai8","202327BCPRC_cere_rep3_TAI8_52",3,52,9,4,"check"," (Operator: lizbethpino, Time: )","TAI8_is_TAI","check_released",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",3.4,6.3,2.2,0.7,3,1,35.9116083598364,37.3,170,22.5274725274725,12.3,1,NA,5,2,1,18,11.7,12,20,2,390,40,6,1,1,1,3,24,4950,548,1,20,1,2,1,3,NA,6,100,22.5274725274725,8.08997770743566
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep1_CG1141-1_4",1,4,1,4,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",5.9,15,2.2,1.5,0,2,29.3301842282633,39.9,240,33.974358974359,18.55,1,NA,5,1,NA,55,13.8,10,20,1,240,10,6,3,1,2,2,120,4820,369,0,20,1,3,1,1,1,6,100,33.974358974359,9.964742077551
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep1_CM4919-1_2",1,2,1,2,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",1.2,2.4,2.3,1,0,2,33.5832452558251,33.4,230,36.7216117216117,20.05,1,NA,5,1,NA,51,16.7,10,20,1,230,40,6,3,1,1,2,89,4620,457,0,20,1,3,1,4,1,6,100,36.7216117216117,12.3323089263607
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep1_COL2215_8",1,8,2,5,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",6.4,13.7,1.1,0.6,3,2,36.6492003876908,40.2,80,16.1172161172161,8.8,1,NA,1,2,NA,19,6.4,8,20,3,160,5,6,3,1,3,2,59,4660,533,0,20,1,3,1,1,1,6,100,16.1172161172161,5.90683083171573
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep1_GM11319-3_14",1,14,3,2,"test"," (Operator: lizbethpino, Time: )","GM11319-3","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",2.4,3.6,19.5,10.6,4,2,30.0343494085532,39.4,120,14.6520146520147,8,1,NA,5,1,NA,25,6.9,10,20,2,280,5,5,1,1,3,2,43,4780,384,1,19,1,3,1,6,1,6,95,14.6520146520147,4.40063727597851
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep1_GM11365-2_18",1,18,3,6,"test"," (Operator: lizbethpino, Time: )","GM11365-2","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",0.7,1.1,15.5,8.6,4,1,31.7919454329775,34.6,60,16.3003663003663,8.9,1,NA,5,1,NA,21,8.15,8,20,3,230,5,6,3,1,2,2,33,4630,415,0,19,1,3,1,6,1,6,95,16.3003663003663,5.18220355958791
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep1_GM11781-1_5",1,5,1,5,"test"," (Operator: lizbethpino, Time: )","GM11781-1","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",0.7,1.4,16.4,10.2,0,1,27.6389195148842,30,360,9.15750915750916,5,1,NA,5,1,NA,16,3.75,10,20,2,360,40,4,3,1,3,2,32,3890,262,0,15,1,3,1,7,1,6,75,9.15750915750916,2.53103658561211
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep1_GM3426-5_7",1,7,2,6,"check"," (Operator: lizbethpino, Time: )","GM3426-5","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",4.1,8.4,10.4,3.9,3,2,31.165910818343,36.7,120,12.4542124542125,6.8,1,NA,5,2,NA,10,3.4,10,20,2,258,5,6,3,2,3,3,45,4320,373,0,20,2,3,1,5,1,6,100,12.4542124542125,3.88146874660684
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep1_GM4486-11_15",1,15,3,3,"test"," (Operator: lizbethpino, Time: )","GM4486-11","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",NA,NA,16.6,10.5,1,2,31.1767950963222,37.9,140,11.8131868131868,6.45,1,NA,5,3,NA,26,4.7,10,20,4,300,20,6,3,1,3,2,51,5000,432,0,20,1,3,1,8,2,6,100,11.8131868131868,3.682973047093
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep1_SM3536-44_12",1,12,2,1,"check"," (Operator: lizbethpino, Time: )","SM3536-44","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",1.1,1.2,10.3,5,3,2,29.0696966413868,32.8,100,15.3846153846154,8.4,1,NA,4,1,NA,35,6.4,8,20,2,290,5,6,3,1,3,2,61,4990,375,0,20,2,3,1,5,1,6,100,15.3846153846154,4.47226102175182
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep1_SM4569-17_3",1,3,1,3,"test"," (Operator: lizbethpino, Time: )","SM4569-17","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",0,0,16,9.1,3,2,28.7468402314196,27.9,95,18.6813186813187,10.2,1,NA,5,2,NA,25,7.15,10,20,3,295,5,6,3,2,3,2,63,4850,356,0,20,2,3,1,6,1,6,100,18.6813186813187,5.37028883444103
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep1_SM4850-8_6",1,6,1,6,"test"," (Operator: lizbethpino, Time: )","SM4850-8","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",2.9,4.8,12.8,5.9,3,1,28.0220801658604,33.6,110,7.32600732600733,4,1,NA,5,2,NA,13,2.9,8,20,2,240,5,6,3,1,4,2,33,3110,216,0,19,3,3,1,5,2,6,95,7.32600732600733,2.05289964585058
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep1_SM4891-13_16",1,16,3,4,"test"," (Operator: lizbethpino, Time: )","SM4891-13","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",1.4,2.4,12.8,6.3,3,1,27.7008250825082,33.1,120,13.7362637362637,7.5,4,NA,5,2,NA,17,6.4,10,20,4,330,30,6,3,1,2,3,35,4550,308,0,19,3,3,1,6,1,6,95,13.7362637362637,3.80505839045441
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep1_SM4952-5_10",1,10,2,3,"test"," (Operator: lizbethpino, Time: )","SM4952-5","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",4.1,6.7,16.5,9,3,2,25.9938886267107,35.3,100,11.6300366300366,6.35,1,NA,5,2,NA,17,4.45,8,20,3,230,5,6,3,1,3,2,42,4500,262,0,20,3,3,1,6,2,6,100,11.6300366300366,3.02309876885737
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep1_SM4963-25_13",1,13,3,1,"test"," (Operator: lizbethpino, Time: )","SM4963-25","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",0.6,0.9,14.4,8.4,3,1,32.2599528301886,34.9,120,19.7802197802198,10.8,1,NA,4,2,NA,26,10.25,8,20,3,250,20,5,3,1,1,3,32,4670,430,0,20,1,3,1,6,1,6,100,19.7802197802198,6.38108957080654
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep1_SM5008-33_1",1,1,1,1,"test"," (Operator: lizbethpino, Time: )","SM5008-33","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",2.2,4.7,8.9,3,3,2,31.5506268188941,36.3,110,12.2710622710623,6.7,1,NA,5,1,NA,15,5.5,10,20,2,240,20,6,3,2,3,2,28,4900,433,0,20,2,3,1,5,1,6,100,12.2710622710623,3.87159706385698
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep1_SM5564-6_17",1,17,3,5,"test"," (Operator: lizbethpino, Time: )","SM5564-6","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",2.8,4.1,14.6,8.8,1,2,29.0418918918919,32.3,110,1.92307692307692,1.05,1,NA,3,1,NA,3,0.8,8,20,3,240,30,2,3,1,3,2,8,1040,78,0,5,2,3,1,8,1,6,25,1.92307692307692,0.55849792099792
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia","Caiseli,Caiselli,CAISELLI","202326BCPRC_saha_rep1_SMB2446-2_11",1,11,2,2,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",4.3,9.5,1.4,0.9,0,2,34.6890019379845,36.4,260,24.3589743589744,13.3,1,NA,5,1,NA,27,11.95,10,20,1,260,20,5,3,1,1,2,61,4610,482,0,20,1,3,1,1,1,6,100,24.3589743589744,8.44988508745778
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia","Tai8","202326BCPRC_saha_rep1_TAI8_9",1,9,2,4,"check"," (Operator: lizbethpino, Time: )","TAI8_is_TAI","check_released",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",3,3.9,2,1.2,1,2,35.2997276264591,39.2,120,32.8754578754579,17.95,1,NA,5,1,NA,50,10.75,10,20,2,230,5,6,1,1,2,2,78,4320,465,0,20,1,3,1,3,1,6,100,32.8754578754579,11.6049470859879
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep2_CG1141-1_19",2,19,4,6,"test"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",2.8,3.5,2.5,1.6,0,1,35.1423809523809,38.3,180,20.3296703296703,11.1,1,NA,5,1,NA,43,9.3,8,20,1,180,30,6,3,1,2,3,79,4820,515,0,20,2,3,1,1,1,6,100,20.3296703296703,7.14433019361589
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep2_CG1141-1_32",2,32,6,5,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",4.8,10,1.8,1.1,0,2,35.4687645146307,37.9,235,28.2051282051282,15.4,1,NA,5,1,NA,60,11.45,10,20,1,235,20,6,3,1,2,2,118,4830,524,1,20,1,3,1,1,1,6,100,28.2051282051282,10.0040105041266
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep2_CM4919-1_34",2,34,6,3,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",1.8,2.3,3.4,1.4,0,1,33.5168996617813,35.4,240,26.3736263736264,14.4,2,NA,5,1,NA,34,12.2,10,20,1,240,30,6,3,1,1,2,62,4920,485,0,20,1,3,1,4,1,6,100,26.3736263736264,8.83962188882145
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep2_COL2215_23",2,23,4,2,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",4.2,7.2,1.8,1.1,3,2,36.0304702495201,40.3,70,14.8351648351648,8.1,1,NA,5,1,NA,36,6.8,8,20,3,230,5,6,3,1,2,2,62,4690,522,0,20,1,3,1,1,1,6,100,14.8351648351648,5.34517965240132
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep2_GM11319-3_36",2,36,6,1,"test"," (Operator: lizbethpino, Time: )","GM11319-3","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",3.2,4.1,19,9.5,3,2,32.1319151515151,38.4,110,10.1648351648352,5.55,1,NA,4,1,NA,12,3.85,8,20,3,250,5,6,2,1,3,2,39,4540,415,1,20,2,3,1,6,2,6,100,10.1648351648352,3.26615621045622
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep2_GM11365-2_25",2,25,5,1,"test"," (Operator: lizbethpino, Time: )","GM11365-2","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",3.3,3.9,16.4,8.5,3,2,31.804691183404,35.3,70,14.6520146520147,8,1,NA,5,1,NA,27,6.55,6,20,4,230,5,6,3,1,2,2,44,4660,418,0,20,2,3,1,6,1,6,100,14.6520146520147,4.66002801222038
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep2_GM3426-5_29",2,29,5,5,"check"," (Operator: lizbethpino, Time: )","GM3426-5","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",4.6,8.4,9.4,3.2,3,1,30.4128205128205,36.5,120,14.5604395604396,7.95,1,NA,5,1,NA,22,5,8,20,2,240,5,5,3,2,3,2,58,4250,350,0,19,3,3,1,6,1,6,95,14.5604395604396,4.4282403493942
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep2_GM4486-11_22",2,22,4,3,"test"," (Operator: lizbethpino, Time: )","GM4486-11","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",3.5,4.7,18,12.2,3,1,29.8015737410072,35.7,140,13.3699633699634,7.3,1,NA,5,2,NA,23,4.25,10,20,2,280,5,6,3,1,2,3,68,4830,382,0,20,1,3,1,7,2,6,100,13.3699633699634,3.98445949284529
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep2_SM3536-44_33",2,33,6,4,"check"," (Operator: lizbethpino, Time: )","SM3536-44","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",1.5,1.7,11.2,5.9,4,2,25.0420060331825,28.8,120,16.8131868131868,9.18,1,NA,4,2,NA,37,8.1,10,20,3,300,20,6,3,1,3,2,52,4900,259,2,18,2,3,1,5,2,6,90,16.8131868131868,4.21035925612848
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep2_SM4569-17_28",2,28,5,4,"test"," (Operator: lizbethpino, Time: )","SM4569-17","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",0,-0.3,14.4,7.9,3,2,25.6219383259912,25.2,100,16.8498168498169,9.2,1,NA,5,3,NA,17,5.2,10,20,3,340,30,6,3,1,3,2,62,4810,270,0,20,3,3,1,8,2,6,100,16.8498168498169,4.31724968130256
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep2_SM4850-8_21",2,21,4,4,"test"," (Operator: lizbethpino, Time: )","SM4850-8","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",1.7,1.8,12.6,6.4,2,2,25.78714799281,31.6,180,8.88278388278388,4.85,1,NA,5,2,NA,15,3.7,12,20,2,260,10,6,3,2,3,3,35,3540,202,0,20,3,3,1,5,2,6,100,8.88278388278388,2.29061662573495
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep2_SM4891-13_30",2,30,5,6,"test"," (Operator: lizbethpino, Time: )","SM4891-13","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",2.5,3.2,11.3,5.5,3,2,26.4495904995905,33.9,110,9.15750915750916,5,1,NA,5,2,NA,16,3.95,10,20,3,220,10,6,3,1,3,2,33,3900,237,0,20,3,3,1,6,1,6,100,9.15750915750916,2.42212367212367
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep2_SM4952-5_31",2,31,6,6,"test"," (Operator: lizbethpino, Time: )","SM4952-5","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",3.7,5.4,14.6,8.5,4,2,27.9544434264773,39.3,80,21.3369963369963,11.65,1,NA,4,1,NA,35,9.95,6,20,4,230,5,6,3,1,2,2,59,4690,324,0,20,2,3,1,6,1,6,100,21.3369963369963,5.96463856993516
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep2_SM4963-25_35",2,35,6,2,"test"," (Operator: lizbethpino, Time: )","SM4963-25","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",0.8,1,14.6,8.1,3,2,31.9718116268589,36,110,16.8498168498169,9.2,1,NA,5,1,NA,37,8.45,8,20,3,260,30,6,3,1,1,3,44,4880,442,0,20,2,3,1,7,1,6,100,16.8498168498169,5.38719170269419
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep2_SM5008-33_26",2,26,5,2,"test"," (Operator: lizbethpino, Time: )","SM5008-33","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",4.4,7.9,10.6,3.9,4,1,31.0168286755772,37.8,110,11.9047619047619,6.5,1,NA,5,1,NA,14,4.3,10,20,2,250,5,4,3,2,3,2,38,4500,385,0,16,3,2,1,5,1,6,80,11.9047619047619,3.69247960423538
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep2_SM5564-6_24",2,24,4,1,"test"," (Operator: lizbethpino, Time: )","SM5564-6","test",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",NA,NA,16.7,11.6,2,2,29.0814232902033,32.2,100,2.38095238095238,1.3,1,NA,3,2,NA,2,0.95,8,20,4,220,20,1,3,2,4,2,5,1170,88,0,4,1,3,1,7,2,6,20,2.38095238095238,0.692414840242935
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia","Caiseli,Caiselli,CAISELLI","202326BCPRC_saha_rep2_SMB2446-2_27",2,27,5,3,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",5.5,11.2,1.6,0.8,0,2,34.3983058608058,38.7,240,26.007326007326,14.2,1,NA,5,1,NA,40,11.5,10,20,1,240,20,6,3,1,2,2,73,4870,502,1,20,2,3,1,1,1,6,100,26.007326007326,8.94607954621689
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia","Tai8","202326BCPRC_saha_rep2_TAI8_20",2,20,4,5,"check"," (Operator: lizbethpino, Time: )","TAI8_is_TAI","check_released",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",3.7,4.4,2.3,1.1,1,2,36.1707207207207,40.2,100,34.3406593406593,18.75,1,NA,5,1,NA,56,16.85,8,20,2,200,5,6,1,1,1,3,83,4750,532,0,20,1,3,1,3,1,6,100,34.3406593406593,12.421263983764
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep3_CG1141-1_45",3,45,8,4,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",3.8,8.9,1,0.9,0,1,34.5618453865336,36.3,210,27.9304029304029,15.25,1,NA,5,1,NA,60,12.5,10,20,1,210,30,6,3,1,2,2,94,3580,372,0,20,1,3,1,1,1,6,100,27.9304029304029,9.6532626766417
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep3_CM4919-1_40",3,40,7,4,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",3.8,4.2,3.8,1.7,0,2,33.9690665342602,38.2,240,32.5091575091575,17.75,1,NA,5,1,NA,47,14.95,10,20,1,240,30,6,3,1,1,2,86,4480,452,0,20,1,3,1,4,1,6,100,32.5091575091575,11.0430573440132
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep3_CM4919-1_51",3,51,9,3,"test"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",0.9,1.4,2.4,1,0,2,34.5664048059149,36.5,185,17.8571428571429,9.75,2,NA,5,1,NA,30,8.75,8,20,2,185,20,5,3,1,2,2,43,4830,502,0,20,1,3,1,4,1,6,100,17.8571428571429,6.17257228677053
2023,"202326BCPRC_saha","202326BCPRC_saha",5.2,3.5,"2023-May-31","2024-February-21","Sahagun. Cordoba, Colombia",NA,"202326BCPRC_saha_rep3_COL2215_43",3,43,8,6,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",8.816666667,-75.41666667,73,"Cordoba","Colombia","Subhumid lowland tropics","saha",NA,NA,1.6,1,3,2,36.8179046309032,42.6,80,14.6520146520147,8,1,NA,5,1,NA,30,7.3,8,20,4,200,5,6,3,1,2,2,44,4930,568,2,20,1,3,1,1,1,6,100,14.6520146520147,5.39456478108474
